nivel_ruido,fuerza_cambio,tipo_cambio,algorithm_key,algorithm_library,algorithm_method,supervision,is_univariate,iterations,series_per_iteration,delta_eval,series_evaluated,series_avg_length,series_std_length,notes,status,trial_id,is_best,params_json,f1_mean,precision_mean,recall_mean,mmd_mean,mttd_mean,detections_mean,tp_mean,fp_mean,fn_mean,series_count
alto,bajo,escalon,ocpdet_two_sample_tests,OCPDet,two sample tests,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Ventanas con KS test.,ok,2,False,"{""alpha"": 0.05, ""min_distance"": 20, ""step"": 5, ""window_size"": 30}",0.19345839345839344,0.18989417989417992,0.24629629629629626,0.662494210936092,5.340909090909091,2.933333333333333,0.6888888888888889,2.2444444444444445,1.8,45
alto,bajo,escalon,ocpdet_two_sample_tests,OCPDet,two sample tests,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Ventanas con KS test.,ok,3,True,"{""alpha"": 0.05, ""min_distance"": 30, ""step"": 5, ""window_size"": 30}",0.19624338624338625,0.21629629629629626,0.21481481481481485,0.6642427415747859,4.625,2.3555555555555556,0.6,1.7555555555555555,1.8888888888888888,45
alto,bajo,escalon,ocpdet_two_sample_tests,OCPDet,two sample tests,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Ventanas con KS test.,ok,4,False,"{""alpha"": 0.01, ""min_distance"": 20, ""step"": 5, ""window_size"": 40}",0.16193390487508133,0.16761904761904758,0.19814814814814813,0.7823442726550311,5.07843137254902,2.111111111111111,0.5777777777777777,1.5333333333333334,1.9111111111111112,45
alto,bajo,escalon,ocpdet_two_sample_tests,OCPDet,two sample tests,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Ventanas con KS test.,ok,5,False,"{""alpha"": 0.01, ""min_distance"": 30, ""step"": 5, ""window_size"": 40}",0.17148148148148146,0.19148148148148145,0.18703703703703703,0.7741770298383908,4.933333333333334,1.7333333333333334,0.5333333333333333,1.2,1.9555555555555555,45
alto,bajo,escalon,ocpdet_two_sample_tests,OCPDet,two sample tests,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Ventanas con KS test.,ok,6,False,"{""alpha"": 0.05, ""min_distance"": 20, ""step"": 5, ""window_size"": 40}",0.18503262169928839,0.15762145262145263,0.26666666666666666,0.6710533789243308,5.058333333333334,3.3555555555555556,0.7777777777777778,2.577777777777778,1.711111111111111,45
alto,bajo,escalon,ocpdet_two_sample_tests,OCPDet,two sample tests,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Ventanas con KS test.,ok,7,False,"{""alpha"": 0.05, ""min_distance"": 30, ""step"": 5, ""window_size"": 40}",0.17857882857882856,0.17861712361712362,0.22037037037037036,0.6768277468276467,4.098039215686274,2.577777777777778,0.6222222222222222,1.9555555555555555,1.8666666666666667,45
alto,bajo,escalon,ocpdet_neural_networks,OCPDet,neural networks,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Auto-regresion MLP residual.,ok,0,True,"{""hidden_layer_sizes"": [20], ""min_distance"": 30, ""step"": 1, ""threshold"": 2.0, ""window_size"": 20}",0.1924611191277858,0.15415343915343918,0.30185185185185187,0.6531400846837941,4.993055555555556,4.377777777777778,0.7111111111111111,3.6666666666666665,1.7777777777777777,45
alto,bajo,escalon,ocpdet_neural_networks,OCPDet,neural networks,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Auto-regresion MLP residual.,ok,1,False,"{""hidden_layer_sizes"": [20], ""min_distance"": 30, ""step"": 1, ""threshold"": 2.5, ""window_size"": 20}",0.1716931216931217,0.17777777777777778,0.19444444444444445,0.7989373585871603,4.666666666666667,2.7111111111111112,0.4444444444444444,2.2666666666666666,2.0444444444444443,45
alto,bajo,escalon,ocpdet_neural_networks,OCPDet,neural networks,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Auto-regresion MLP residual.,ok,2,False,"{""hidden_layer_sizes"": [30, 15], ""min_distance"": 30, ""step"": 1, ""threshold"": 2.0, ""window_size"": 20}",0.1720458553791887,0.16338624338624338,0.21666666666666667,0.8292628231234804,6.055555555555555,3.2222222222222223,0.4888888888888889,2.7333333333333334,2.0,45
alto,bajo,escalon,ocpdet_neural_networks,OCPDet,neural networks,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Auto-regresion MLP residual.,ok,3,False,"{""hidden_layer_sizes"": [30, 15], ""min_distance"": 30, ""step"": 1, ""threshold"": 2.5, ""window_size"": 20}",0.1562962962962963,0.15185185185185185,0.18888888888888888,0.8690582953569582,5.75,2.8444444444444446,0.4,2.4444444444444446,2.088888888888889,45
alto,bajo,escalon,ssm_canary,SSM,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro de Kalman basico.,ok,0,True,"{""measurement_noise"": 0.4, ""min_distance"": 25, ""process_noise"": 0.001, ""threshold"": 2.5}",0.18414462081128746,0.17814814814814814,0.2388888888888889,0.6482238042689569,4.523809523809524,2.7333333333333334,0.5111111111111111,2.2222222222222223,1.9777777777777779,45
alto,bajo,escalon,ssm_canary,SSM,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro de Kalman basico.,ok,1,False,"{""measurement_noise"": 0.4, ""min_distance"": 25, ""process_noise"": 0.001, ""threshold"": 3.0}",0.06222222222222222,0.1,0.05185185185185184,0.9483474834770531,6.8,0.5555555555555556,0.1111111111111111,0.4444444444444444,2.3777777777777778,45
alto,bajo,escalon,ssm_canary,SSM,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro de Kalman basico.,ok,2,False,"{""measurement_noise"": 0.8, ""min_distance"": 25, ""process_noise"": 0.001, ""threshold"": 2.5}",0.17112874779541445,0.17444444444444443,0.22592592592592595,0.6477115149223154,4.525,2.7555555555555555,0.4888888888888889,2.2666666666666666,2.0,45
alto,bajo,escalon,ssm_canary,SSM,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro de Kalman basico.,ok,3,False,"{""measurement_noise"": 0.8, ""min_distance"": 25, ""process_noise"": 0.001, ""threshold"": 3.0}",0.09703703703703705,0.16666666666666666,0.07592592592592592,0.9454972795925813,6.375,0.6444444444444445,0.17777777777777778,0.4666666666666667,2.311111111111111,45
alto,bajo,escalon,ssm_canary,SSM,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro de Kalman basico.,ok,4,False,"{""measurement_noise"": 0.4, ""min_distance"": 25, ""process_noise"": 0.005, ""threshold"": 2.5}",0.15656084656084657,0.16999999999999998,0.18888888888888888,0.7076297948040933,4.605263157894737,2.422222222222222,0.4444444444444444,1.9777777777777779,2.0444444444444443,45
alto,bajo,escalon,ssm_canary,SSM,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro de Kalman basico.,ok,5,False,"{""measurement_noise"": 0.4, ""min_distance"": 25, ""process_noise"": 0.005, ""threshold"": 3.0}",0.05111111111111111,0.08888888888888889,0.04074074074074074,0.9817324203300589,7.5,0.5111111111111111,0.08888888888888889,0.4222222222222222,2.4,45
alto,bajo,escalon,ssm_canary,SSM,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro de Kalman basico.,ok,6,False,"{""measurement_noise"": 0.8, ""min_distance"": 25, ""process_noise"": 0.005, ""threshold"": 2.5}",0.17419753086419754,0.17259259259259258,0.2222222222222222,0.6623801951786352,4.857142857142857,2.6666666666666665,0.5111111111111111,2.1555555555555554,1.9777777777777779,45
alto,bajo,escalon,ssm_canary,SSM,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro de Kalman basico.,ok,7,False,"{""measurement_noise"": 0.8, ""min_distance"": 25, ""process_noise"": 0.005, ""threshold"": 3.0}",0.07481481481481482,0.12222222222222222,0.059259259259259255,0.949391110199565,7.333333333333333,0.5777777777777777,0.13333333333333333,0.4444444444444444,2.3555555555555556,45
alto,bajo,escalon,tagi_lstm_ssm,TAGI-LSTM/SSM,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro Kalman adaptativo (TAGI).,ok,0,False,"{""adaptation"": 5e-05, ""measurement_noise"": 0.2, ""min_distance"": 25, ""process_noise"": 0.0002, ""threshold"": 2.5}",0.16714285714285712,0.1711111111111111,0.2185185185185185,0.7097311481478384,5.611111111111111,2.5555555555555554,0.4,2.1555555555555554,2.088888888888889,45
alto,bajo,escalon,tagi_lstm_ssm,TAGI-LSTM/SSM,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro Kalman adaptativo (TAGI).,ok,1,False,"{""adaptation"": 5e-05, ""measurement_noise"": 0.2, ""min_distance"": 25, ""process_noise"": 0.0002, ""threshold"": 3.0}",0.042222222222222223,0.06666666666666667,0.04074074074074074,0.9951213080961825,7.5,0.6444444444444445,0.08888888888888889,0.5555555555555556,2.4,45
alto,bajo,escalon,tagi_lstm_ssm,TAGI-LSTM/SSM,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro Kalman adaptativo (TAGI).,ok,2,False,"{""adaptation"": 5e-05, ""measurement_noise"": 0.4, ""min_distance"": 25, ""process_noise"": 0.0002, ""threshold"": 2.5}",0.181005291005291,0.1862962962962963,0.23518518518518516,0.7089249356745637,5.447368421052632,2.577777777777778,0.4444444444444444,2.1333333333333333,2.0444444444444443,45
alto,bajo,escalon,tagi_lstm_ssm,TAGI-LSTM/SSM,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro Kalman adaptativo (TAGI).,ok,3,False,"{""adaptation"": 5e-05, ""measurement_noise"": 0.4, ""min_distance"": 25, ""process_noise"": 0.0002, ""threshold"": 3.0}",0.04962962962962963,0.07777777777777778,0.04074074074074074,0.9904144128571962,7.5,0.6,0.08888888888888889,0.5111111111111111,2.4,45
alto,bajo,escalon,tagi_lstm_ssm,TAGI-LSTM/SSM,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro Kalman adaptativo (TAGI).,ok,4,False,"{""adaptation"": 5e-05, ""measurement_noise"": 0.2, ""min_distance"": 25, ""process_noise"": 0.0005, ""threshold"": 2.5}",0.16936507936507936,0.1822222222222222,0.2185185185185185,0.7189300923252185,5.611111111111111,2.533333333333333,0.4,2.1333333333333333,2.088888888888889,45
alto,bajo,escalon,tagi_lstm_ssm,TAGI-LSTM/SSM,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro Kalman adaptativo (TAGI).,ok,5,False,"{""adaptation"": 5e-05, ""measurement_noise"": 0.2, ""min_distance"": 25, ""process_noise"": 0.0005, ""threshold"": 3.0}",0.042222222222222223,0.06666666666666667,0.04074074074074074,0.9888589288463195,7.5,0.6444444444444445,0.08888888888888889,0.5555555555555556,2.4,45
alto,bajo,escalon,tagi_lstm_ssm,TAGI-LSTM/SSM,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro Kalman adaptativo (TAGI).,ok,6,True,"{""adaptation"": 5e-05, ""measurement_noise"": 0.4, ""min_distance"": 25, ""process_noise"": 0.0005, ""threshold"": 2.5}",0.18322751322751324,0.1974074074074074,0.23518518518518516,0.7048118436532576,5.447368421052632,2.5555555555555554,0.4444444444444444,2.111111111111111,2.0444444444444443,45
alto,bajo,escalon,tagi_lstm_ssm,TAGI-LSTM/SSM,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro Kalman adaptativo (TAGI).,ok,7,False,"{""adaptation"": 5e-05, ""measurement_noise"": 0.4, ""min_distance"": 25, ""process_noise"": 0.0005, ""threshold"": 3.0}",0.04962962962962963,0.07777777777777778,0.04074074074074074,0.9901304509549498,7.5,0.6,0.08888888888888889,0.5111111111111111,2.4,45
alto,bajo,escalon,skf_kalman_canary,SKF,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro Kalman robusto.,ok,0,False,"{""measurement_noise"": 0.6, ""min_distance"": 30, ""process_noise"": 0.005, ""threshold"": 3.0}",0.06592592592592592,0.1111111111111111,0.05185185185185184,0.9736832473066914,6.8,0.5777777777777777,0.1111111111111111,0.4666666666666667,2.3777777777777778,45
alto,bajo,escalon,skf_kalman_canary,SKF,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro Kalman robusto.,ok,1,False,"{""measurement_noise"": 0.6, ""min_distance"": 30, ""process_noise"": 0.005, ""threshold"": 3.5}",0.017777777777777778,0.044444444444444446,0.011111111111111112,0.9800828419979543,9.0,0.044444444444444446,0.044444444444444446,0.0,2.4444444444444446,45
alto,bajo,escalon,skf_kalman_canary,SKF,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro Kalman robusto.,ok,2,True,"{""measurement_noise"": 0.9, ""min_distance"": 30, ""process_noise"": 0.005, ""threshold"": 3.0}",0.07481481481481482,0.12222222222222222,0.059259259259259255,0.949391110199565,7.333333333333333,0.5777777777777777,0.13333333333333333,0.4444444444444444,2.3555555555555556,45
alto,bajo,escalon,skf_kalman_canary,SKF,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro Kalman robusto.,ok,3,False,"{""measurement_noise"": 0.9, ""min_distance"": 30, ""process_noise"": 0.005, ""threshold"": 3.5}",0.017777777777777778,0.044444444444444446,0.011111111111111112,0.9800828419979543,9.0,0.044444444444444446,0.044444444444444446,0.0,2.4444444444444446,45
alto,bajo,escalon,skf_kalman_canary,SKF,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro Kalman robusto.,ok,4,False,"{""measurement_noise"": 0.6, ""min_distance"": 30, ""process_noise"": 0.01, ""threshold"": 3.0}",0.05111111111111111,0.08888888888888889,0.04074074074074074,0.9900850724263626,7.5,0.4888888888888889,0.08888888888888889,0.4,2.4,45
alto,bajo,escalon,skf_kalman_canary,SKF,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro Kalman robusto.,ok,5,False,"{""measurement_noise"": 0.6, ""min_distance"": 30, ""process_noise"": 0.01, ""threshold"": 3.5}",0.017777777777777778,0.044444444444444446,0.011111111111111112,0.9800828419979543,9.0,0.044444444444444446,0.044444444444444446,0.0,2.4444444444444446,45
alto,bajo,escalon,skf_kalman_canary,SKF,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro Kalman robusto.,ok,6,False,"{""measurement_noise"": 0.9, ""min_distance"": 30, ""process_noise"": 0.01, ""threshold"": 3.0}",0.05111111111111111,0.08888888888888889,0.04074074074074074,0.9747315379308189,7.5,0.4888888888888889,0.08888888888888889,0.4,2.4,45
alto,bajo,escalon,skf_kalman_canary,SKF,canary,semi_supervisado,True,3,15,10,45,300.0,81.64965809277261,Filtro Kalman robusto.,ok,7,False,"{""measurement_noise"": 0.9, ""min_distance"": 30, ""process_noise"": 0.01, ""threshold"": 3.5}",0.017777777777777778,0.044444444444444446,0.011111111111111112,0.9800828419979543,9.0,0.044444444444444446,0.044444444444444446,0.0,2.4444444444444446,45
alto,bajo,escalon,bayesian_online_cpd_cpfinder,Bayesian Online Change Point Detection,cpfinder,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,BCPD con Student-T.,ok,0,True,"{""alpha"": 0.1, ""beta"": 0.01, ""hazard_lambda"": 150.0, ""kappa"": 1.0, ""min_distance"": 25, ""probability_threshold"": 0.5}",0.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.488888888888889,45
alto,bajo,escalon,bayesian_online_cpd_cpfinder,Bayesian Online Change Point Detection,cpfinder,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,BCPD con Student-T.,ok,1,False,"{""alpha"": 0.1, ""beta"": 0.01, ""hazard_lambda"": 150.0, ""kappa"": 1.0, ""min_distance"": 25, ""probability_threshold"": 0.7}",0.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.488888888888889,45
alto,bajo,escalon,bayesian_online_cpd_cpfinder,Bayesian Online Change Point Detection,cpfinder,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,BCPD con Student-T.,ok,2,False,"{""alpha"": 0.3, ""beta"": 0.01, ""hazard_lambda"": 150.0, ""kappa"": 1.0, ""min_distance"": 25, ""probability_threshold"": 0.5}",0.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.488888888888889,45
alto,bajo,escalon,bayesian_online_cpd_cpfinder,Bayesian Online Change Point Detection,cpfinder,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,BCPD con Student-T.,ok,3,False,"{""alpha"": 0.3, ""beta"": 0.01, ""hazard_lambda"": 150.0, ""kappa"": 1.0, ""min_distance"": 25, ""probability_threshold"": 0.7}",0.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.488888888888889,45
alto,bajo,escalon,bayesian_online_cpd_cpfinder,Bayesian Online Change Point Detection,cpfinder,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,BCPD con Student-T.,ok,4,False,"{""alpha"": 0.1, ""beta"": 0.01, ""hazard_lambda"": 300.0, ""kappa"": 1.0, ""min_distance"": 25, ""probability_threshold"": 0.5}",0.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.488888888888889,45
alto,bajo,escalon,bayesian_online_cpd_cpfinder,Bayesian Online Change Point Detection,cpfinder,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,BCPD con Student-T.,ok,5,False,"{""alpha"": 0.1, ""beta"": 0.01, ""hazard_lambda"": 300.0, ""kappa"": 1.0, ""min_distance"": 25, ""probability_threshold"": 0.7}",0.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.488888888888889,45
alto,bajo,escalon,bayesian_online_cpd_cpfinder,Bayesian Online Change Point Detection,cpfinder,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,BCPD con Student-T.,ok,6,False,"{""alpha"": 0.3, ""beta"": 0.01, ""hazard_lambda"": 300.0, ""kappa"": 1.0, ""min_distance"": 25, ""probability_threshold"": 0.5}",0.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.488888888888889,45
alto,bajo,escalon,bayesian_online_cpd_cpfinder,Bayesian Online Change Point Detection,cpfinder,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,BCPD con Student-T.,ok,7,False,"{""alpha"": 0.3, ""beta"": 0.01, ""hazard_lambda"": 300.0, ""kappa"": 1.0, ""min_distance"": 25, ""probability_threshold"": 0.7}",0.0,0.0,0.0,1.0,,0.0,0.0,0.0,2.488888888888889,45
alto,bajo,escalon,changefinder_sdar,ChangeFinder,changefinder,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,ChangeFinder SDAR.,ok,0,False,"{""min_distance"": 25, ""order"": 1, ""r"": 0.3, ""smooth"": 5, ""threshold"": 2.5}",0.008888888888888889,0.011111111111111112,0.007407407407407407,0.9951389605929565,4.0,1.3111111111111111,0.022222222222222223,1.288888888888889,2.466666666666667,45
alto,bajo,escalon,changefinder_sdar,ChangeFinder,changefinder,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,ChangeFinder SDAR.,ok,1,False,"{""min_distance"": 25, ""order"": 1, ""r"": 0.3, ""smooth"": 9, ""threshold"": 2.5}",0.0,0.0,0.0,1.084938316726188,,1.0444444444444445,0.0,1.0444444444444445,2.488888888888889,45
alto,bajo,escalon,changefinder_sdar,ChangeFinder,changefinder,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,ChangeFinder SDAR.,ok,2,True,"{""min_distance"": 25, ""order"": 1, ""r"": 0.5, ""smooth"": 5, ""threshold"": 2.5}",0.08931216931216931,0.09814814814814814,0.08703703703703704,0.7363476684391859,5.8,2.066666666666667,0.2222222222222222,1.8444444444444446,2.2666666666666666,45
alto,bajo,escalon,changefinder_sdar,ChangeFinder,changefinder,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,ChangeFinder SDAR.,ok,3,False,"{""min_distance"": 25, ""order"": 1, ""r"": 0.5, ""smooth"": 9, ""threshold"": 2.5}",0.08222222222222222,0.08518518518518518,0.09259259259259257,0.8723882846625162,4.75,1.6666666666666667,0.17777777777777778,1.488888888888889,2.311111111111111,45
alto,bajo,escalon,rulsif_roerich,RuLSIF,Roerich,no_supervisado,False,3,15,10,45,300.0,81.64965809277261,Roerich Online NN RuLSIF.,ok,0,False,"{""alpha"": 0.05, ""lag_size"": 60, ""min_distance"": 30, ""n_epochs"": 1, ""step"": 2, ""threshold"": 0.08, ""window_size"": 5}",0.08042328042328042,0.07777777777777778,0.1,0.7593722378861539,6.111111111111111,1.8444444444444446,0.2,1.6444444444444444,2.2888888888888888,45
alto,bajo,escalon,rulsif_roerich,RuLSIF,Roerich,no_supervisado,False,3,15,10,45,300.0,81.64965809277261,Roerich Online NN RuLSIF.,ok,1,True,"{""alpha"": 0.1, ""lag_size"": 60, ""min_distance"": 30, ""n_epochs"": 1, ""step"": 2, ""threshold"": 0.08, ""window_size"": 5}",0.09185185185185184,0.08518518518518518,0.1111111111111111,0.8021469579663127,5.444444444444445,1.8,0.2,1.6,2.2888888888888888,45
alto,bajo,escalon,rulsif_roerich,RuLSIF,Roerich,no_supervisado,False,3,15,10,45,300.0,81.64965809277261,Roerich Online NN RuLSIF.,ok,2,False,"{""alpha"": 0.05, ""lag_size"": 60, ""min_distance"": 30, ""n_epochs"": 1, ""step"": 2, ""threshold"": 0.12, ""window_size"": 5}",0.04888888888888889,0.059259259259259255,0.04444444444444444,0.7817850316441214,6.666666666666667,1.7333333333333334,0.13333333333333333,1.6,2.3555555555555556,45
alto,bajo,escalon,rulsif_roerich,RuLSIF,Roerich,no_supervisado,False,3,15,10,45,300.0,81.64965809277261,Roerich Online NN RuLSIF.,ok,3,False,"{""alpha"": 0.1, ""lag_size"": 60, ""min_distance"": 30, ""n_epochs"": 1, ""step"": 2, ""threshold"": 0.12, ""window_size"": 5}",0.0578835978835979,0.06666666666666667,0.0611111111111111,0.8299866254947575,5.166666666666667,1.6888888888888889,0.15555555555555556,1.5333333333333334,2.3333333333333335,45
alto,bajo,escalon,rulsif_roerich,RuLSIF,Roerich,no_supervisado,False,3,15,10,45,300.0,81.64965809277261,Roerich Online NN RuLSIF.,ok,4,False,"{""alpha"": 0.05, ""lag_size"": 60, ""min_distance"": 30, ""n_epochs"": 1, ""step"": 2, ""threshold"": 0.08, ""window_size"": 10}",0.05968253968253968,0.06666666666666667,0.06481481481481481,0.7340473714961717,5.142857142857143,1.8444444444444446,0.15555555555555556,1.6888888888888889,2.3333333333333335,45
alto,bajo,escalon,rulsif_roerich,RuLSIF,Roerich,no_supervisado,False,3,15,10,45,300.0,81.64965809277261,Roerich Online NN RuLSIF.,ok,5,False,"{""alpha"": 0.1, ""lag_size"": 60, ""min_distance"": 30, ""n_epochs"": 1, ""step"": 2, ""threshold"": 0.08, ""window_size"": 10}",0.05185185185185184,0.06666666666666667,0.044444444444444446,0.8149141532420459,5.5,1.7333333333333334,0.15555555555555556,1.5777777777777777,2.3333333333333335,45
alto,bajo,escalon,rulsif_roerich,RuLSIF,Roerich,no_supervisado,False,3,15,10,45,300.0,81.64965809277261,Roerich Online NN RuLSIF.,ok,6,False,"{""alpha"": 0.05, ""lag_size"": 60, ""min_distance"": 30, ""n_epochs"": 1, ""step"": 2, ""threshold"": 0.12, ""window_size"": 10}",0.058518518518518525,0.0685185185185185,0.06481481481481481,0.8041437117113116,5.428571428571429,1.8222222222222222,0.15555555555555556,1.6666666666666667,2.3333333333333335,45
alto,bajo,escalon,rulsif_roerich,RuLSIF,Roerich,no_supervisado,False,3,15,10,45,300.0,81.64965809277261,Roerich Online NN RuLSIF.,ok,7,False,"{""alpha"": 0.1, ""lag_size"": 60, ""min_distance"": 30, ""n_epochs"": 1, ""step"": 2, ""threshold"": 0.12, ""window_size"": 10}",0.02264550264550265,0.029629629629629627,0.018518518518518517,0.8310857009736773,5.666666666666667,1.6,0.06666666666666667,1.5333333333333334,2.422222222222222,45
alto,bajo,escalon,page_hinkley_river,river,PageHinkley,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Page-Hinkley de river.,ok,0,False,"{""delta"": 0.001, ""min_instances"": 5, ""threshold"": 20}",0.218894566953309,0.13013991191455915,0.8574074074074073,0.37981565586619837,5.291666666666667,17.933333333333334,2.1555555555555554,15.777777777777779,0.3333333333333333,45
alto,bajo,escalon,page_hinkley_river,river,PageHinkley,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Page-Hinkley de river.,ok,1,False,"{""delta"": 0.005, ""min_instances"": 5, ""threshold"": 20}",0.218894566953309,0.13013991191455915,0.8574074074074073,0.3788286458524682,5.291666666666667,17.933333333333334,2.1555555555555554,15.777777777777779,0.3333333333333333,45
alto,bajo,escalon,page_hinkley_river,river,PageHinkley,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Page-Hinkley de river.,ok,2,True,"{""delta"": 0.001, ""min_instances"": 20, ""threshold"": 20}",0.3004329701182126,0.1896262411097292,0.8851851851851851,0.37743145709938763,5.236434108527131,12.311111111111112,2.2,10.11111111111111,0.28888888888888886,45
alto,bajo,escalon,page_hinkley_river,river,PageHinkley,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Page-Hinkley de river.,ok,3,False,"{""delta"": 0.005, ""min_instances"": 20, ""threshold"": 20}",0.30024056992581244,0.1895014276515824,0.8851851851851851,0.3772988616784711,5.346899224806202,12.311111111111112,2.2,10.11111111111111,0.28888888888888886,45
alto,bajo,escalon,page_hinkley_river,river,PageHinkley,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Page-Hinkley de river.,ok,4,False,"{""delta"": 0.001, ""min_instances"": 5, ""threshold"": 40}",0.25362649695983025,0.18598790098790094,0.4907407407407407,0.4040569378529791,5.245614035087719,7.133333333333334,1.2222222222222223,5.911111111111111,1.2666666666666666,45
alto,bajo,escalon,page_hinkley_river,river,PageHinkley,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Page-Hinkley de river.,ok,5,False,"{""delta"": 0.005, ""min_instances"": 5, ""threshold"": 40}",0.25419629752963085,0.18660518493851824,0.4907407407407407,0.4037451574738556,5.258771929824561,7.111111111111111,1.2222222222222223,5.888888888888889,1.2666666666666666,45
alto,bajo,escalon,page_hinkley_river,river,PageHinkley,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Page-Hinkley de river.,ok,6,False,"{""delta"": 0.001, ""min_instances"": 20, ""threshold"": 40}",0.24978268644935311,0.18443642776976107,0.47962962962962963,0.3959098361295727,5.563063063063063,6.933333333333334,1.1777777777777778,5.7555555555555555,1.3111111111111111,45
alto,bajo,escalon,page_hinkley_river,river,PageHinkley,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,Page-Hinkley de river.,ok,7,False,"{""delta"": 0.005, ""min_instances"": 20, ""threshold"": 40}",0.25125035458368794,0.1857591790925124,0.47962962962962963,0.39891247621201315,5.603603603603603,6.866666666666666,1.1777777777777778,5.688888888888889,1.3111111111111111,45
alto,bajo,escalon,ewma_numpy,EWMA,ewma,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,EWMA ligero NumPy.,ok,0,False,"{""alpha"": 0.05, ""min_instances"": 5, ""threshold"": 2.0}",0.21772512283370632,0.13250745992265708,0.7574074074074073,0.4322268154208322,4.444444444444445,14.71111111111111,1.8444444444444446,12.866666666666667,0.6444444444444445,45
alto,bajo,escalon,ewma_numpy,EWMA,ewma,no_supervisado,True,3,15,10,45,300.0,81.64965809277261,EWMA ligero NumPy.,ok,1,False,"{""alpha"": 0.05, ""min_instances"": 10, ""threshold"": 2.0}",0.24334694583404592,0.1531565003623827,0.7,0.4271950713384231,4.166666666666666,11.977777777777778,1.7555555555555555,10.222222222222221,0.7333333333333333,45
